YEAR,ORISPL,NAME,STATE,SECTOR,SECTOR_NAME,NAICS,CHP,REPORTING,CAPACITY
2012,58530,Progress Jones I,NC,2,,22,N,A,
2013,58530,Progress Jones I,NC,2,NAICS-22 Non-Cogen,22,N,A,
2013,58531,North Carolina Solar Bethea I,NC,2,NAICS-22 Non-Cogen,22,N,A,
2014,58531,North Carolina Solar Bethea I,NC,2,,22,N,A,
2015,58531,North Carolina Solar Bethea I,NC,2,,22,N,A,
2016,58531,North Carolina Solar Bethea I,NC,2,,22,N,A,
2017,58531,North Carolina Solar Bethea I,NC,2,,22,N,A,
2013,58532,North Carolina Solar Bethea II,NC,2,NAICS-22 Non-Cogen,22,N,A,
2014,58533,Wild Rose Geothermal Power Plant,NV,2,,22,N,A,
2015,58533,Don A Campbell 1 Geothermal,NV,2,,22,N,A,
2016,58533,Don A Campbell 1 Geothermal,NV,2,,22,N,A,
2017,58533,Don A Campbell 1 Geothermal,NV,2,,22,N,A,
2012,58534,Westford Solar Park,MA,2,,22,N,A,
2013,58534,Westford Solar Park,MA,2,NAICS-22 Non-Cogen,22,N,A,
2014,58534,Westford Solar Park,MA,2,,22,N,A,
2015,58534,Westford Solar Park,MA,2,,22,N,A,
2016,58534,Westford Solar Park,MA,2,,22,N,A,
2017,58534,Westford Solar Park,MA,2,,22,N,A,
2012,58535,Pickering Solar,PA,2,,22,N,A,
2013,58535,Pickering Solar,PA,2,NAICS-22 Non-Cogen,22,N,A,
2014,58535,Pickering Solar,PA,2,,22,N,A,
2015,58535,Pickering Solar,PA,2,,22,N,A,
2016,58535,Pickering Solar,PA,2,,22,N,A,
2017,58535,Pickering Solar,PA,2,,22,N,A,
2013,58536,Cornerstone Power Holmdel LLC,NJ,2,NAICS-22 Non-Cogen,22,N,A,
2014,58536,Cornerstone Power Holmdel LLC,NJ,2,,22,N,A,
2015,58536,Cornerstone Power Holmdel LLC,NJ,2,,22,N,A,
2016,58536,Cornerstone Power Holmdel LLC,NJ,2,,22,N,A,
2017,58536,Cornerstone Power Holmdel LLC,NJ,2,,22,N,A,
2013,58537,OCI Alamo Solar I,TX,2,NAICS-22 Non-Cogen,22,N,M,
2014,58537,OCI Alamo Solar I,TX,2,,22,N,M,
2015,58537,OCI Alamo Solar I,TX,2,,22,N,M,
2016,58537,OCI Alamo Solar I,TX,2,,22,N,M,
2017,58537,OCI Alamo Solar I,TX,2,,22,N,A,
2012,58538,PCSP3 Airport,NC,2,,22,N,A,
2013,58538,PCSP3 Airport,NC,2,NAICS-22 Non-Cogen,22,N,A,
2014,58538,PCSP3 Airport,NC,2,,22,N,A,
2015,58538,PCSP3 Airport,NC,2,,22,N,A,
2016,58538,PCSP3 Airport,NC,2,,22,N,A,
2017,58538,PCSP3 Airport,NC,2,,22,N,A,
2012,58539,Lake Pleasant WTP,AZ,4,,92,N,A,
2013,58539,Lake Pleasant WTP,AZ,4,Commercial NAICS Non-Cogen,92,N,A,
2014,58539,Lake Pleasant WTP,AZ,4,,92,N,A,
2015,58539,Lake Pleasant WTP,AZ,4,,92,N,A,
2016,58539,Lake Pleasant WTP,AZ,4,,92,N,A,
2017,58539,Lake Pleasant WTP,AZ,4,,92,N,A,
2013,58540,Silver City WWTP PV Project,NM,2,NAICS-22 Non-Cogen,22,N,A,
2014,58540,Silver City WWTP PV Project,NM,2,,22,N,A,
2015,58540,Silver City WWTP PV Project,NM,2,,22,N,A,
2016,58540,Silver City WWTP PV Project,NM,2,,22,N,A,
2017,58540,Silver City WWTP PV Project,NM,2,,22,N,A,
2012,58541,SunGen Sharon 1 LLC,VT,2,,22,N,A,
2013,58541,SunGen Sharon 1 LLC,VT,2,NAICS-22 Non-Cogen,22,N,A,
2014,58541,SunGen Sharon 1 LLC,VT,2,,22,N,A,
2015,58541,SunGen Sharon 1 LLC,VT,2,,22,N,A,
2016,58541,SunGen Sharon 1 LLC,VT,2,,22,N,A,
2017,58541,SunGen Sharon 1 LLC,VT,2,,22,N,A,
2013,58542,"Desert Sunlight 250, LLC",CA,2,NAICS-22 Non-Cogen,22,N,M,
2014,58542,"Desert Sunlight 250, LLC",CA,2,,22,N,M,
2015,58542,"Desert Sunlight 250, LLC",CA,2,,22,N,M,
2016,58542,"Desert Sunlight 250, LLC",CA,2,,22,N,M,
2017,58542,"Desert Sunlight 250, LLC",CA,2,,22,N,A,
2012,58543,"Gilbert Solar Facility I, LLC",AZ,2,,22,N,A,
2013,58543,"Gilbert Solar Facility I, LLC",AZ,2,NAICS-22 Non-Cogen,22,N,A,
2014,58543,"Gilbert Solar Facility I, LLC",AZ,2,,22,N,A,
2015,58543,"Gilbert Solar Facility I, LLC",AZ,2,,22,N,A,
2016,58543,"Gilbert Solar Facility I, LLC",AZ,2,,22,N,A,
2017,58543,"Gilbert Solar Facility I, LLC",AZ,2,,22,N,A,
2014,58544,Mountain View Solar,NV,2,,22,N,A,
2015,58544,Mountain View Solar,NV,2,,22,N,A,
2016,58544,Mountain View Solar,NV,2,,22,N,A,
2017,58544,Mountain View Solar,NV,2,,22,N,A,
2014,58545,Community Solar 1,CA,2,,22,N,A,
2015,58545,Community Solar 1,CA,2,,22,N,A,
2016,58545,Community Solar 1,CA,2,,22,N,A,
2017,58545,Community Solar 1,CA,2,,22,N,A,
2013,58546,Granger Electric of Watervliet,MI,2,NAICS-22 Non-Cogen,22,N,A,
2014,58546,Granger Electric of Watervliet,MI,2,,22,N,A,
2015,58546,Granger Electric of Watervliet,MI,2,,22,N,A,
2016,58546,Granger Electric of Watervliet,MI,2,,22,N,A,
2017,58546,Granger Electric of Watervliet,MI,2,,22,N,A,
2013,58547,SMPA Solar 1,CO,2,NAICS-22 Non-Cogen,22,N,A,
2014,58547,SMPA Solar 1,CO,2,,22,N,A,
2015,58547,SMPA Solar 1,CO,2,,22,N,A,
2016,58547,SMPA Solar 1,CO,2,,22,N,A,
2017,58547,SMPA Solar 1,CO,2,,22,N,A,
2013,58548,Huerfano River Wind,CO,2,NAICS-22 Non-Cogen,22,N,A,
2014,58548,Huerfano River Wind,CO,2,,22,N,A,
2015,58548,Huerfano River Wind,CO,2,,22,N,A,
2016,58548,Huerfano River Wind,CO,2,,22,N,A,
2017,58548,Huerfano River Wind,CO,2,,22,N,A,
2013,58549,Port Allen Solar,HI,2,NAICS-22 Non-Cogen,22,N,A,
2014,58549,Port Allen Solar,HI,2,,22,N,A,
2015,58549,Port Allen Solar,HI,2,,22,N,A,
2016,58549,Port Allen Solar,HI,2,,22,N,A,
2017,58549,Port Allen Solar,HI,2,,22,N,A,
2013,58550,Owens Corning at Bethlehem,NY,2,NAICS-22 Non-Cogen,22,N,A,
2014,58550,Owens Corning at Bethlehem,NY,2,,22,N,A,
2015,58550,Owens Corning at Bethlehem,NY,2,,22,N,A,
2016,58550,Owens Corning at Bethlehem,NY,2,,22,N,A,
2017,58550,Owens Corning at Bethlehem,NY,2,,22,N,A,
2013,58551,Bridgeport Fuel Cell Park,CT,2,NAICS-22 Non-Cogen,22,N,A,
2014,58551,"Dominion Bridgeport Fuel Cell, LLC",CT,2,,22,N,A,
2015,58551,"Dominion Bridgeport Fuel Cell, LLC",CT,2,,22,N,A,
2016,58551,"Dominion Bridgeport Fuel Cell, LLC",CT,2,,22,N,A,
2017,58551,"Dominion Bridgeport Fuel Cell, LLC",CT,2,,22,N,A,
2013,58552,Indy Solar I,IN,2,NAICS-22 Non-Cogen,22,N,A,
2014,58552,"Indy Solar I, LLC",IN,2,,22,N,A,
2015,58552,"Indy Solar I, LLC",IN,2,,22,N,A,
2016,58552,"Indy Solar I, LLC",IN,2,,22,N,A,
2017,58552,"Indy Solar I, LLC",IN,2,,22,N,A,
