TYPE,ID,SULFUR_N,SULFUR_MEAN,SULFUR_MEDIAN,SULFUR_SD,SULFUR_MIN,SULFUR_MAX,SULFUR_LOW
County,38011,68,0.9055882352941177,0.9,0.08250522105489413,0.47,1.11,TRUE
County,38055,439,0.658132118451025,0.65,0.06884680129273724,0.5,0.92,TRUE
County,38057,1788,0.7890604026845638,0.74,0.21833503038516397,0.4,6,TRUE
County,38065,1145,0.8889781659388646,0.85,0.19669228135297043,0.1,1.85,TRUE
County,39001,1,1.59,1.59,NA,1.59,1.59,FALSE
County,39009,100,2.3911,2.3499999999999996,0.513706859379683,1.39,4.5,FALSE
County,39013,5619,3.791416622174764,4.01,0.6831483411747034,0.74,5.62,FALSE
County,39019,284,2.532323943661972,2.635,1.1162602667070594,0.4,5.79,FALSE
County,39025,2,3.41,3.41,0.16970562748477125,3.29,3.53,FALSE
County,39029,1801,2.390566352026652,2.35,0.9045688421443091,0.18,28,FALSE
County,39031,769,3.101924577373212,3.05,0.6933468720121411,1.22,5.03,FALSE
County,39051,1,3.91,3.91,NA,3.91,3.91,FALSE
County,39053,339,2.8350442477876108,2.9,0.6817378470637969,0.82,4.43,FALSE
County,39059,153,2.499607843137255,2.46,0.8028935191518083,1.22,5.03,FALSE
County,39067,2422,2.912365813377374,2.885,0.702469457749134,0.84,4.91,FALSE
County,39073,208,3.393701923076923,3.5,0.5858057315914261,1.32,6.09,FALSE
County,39075,375,3.55872,3.55,0.4271763577747617,2.24,5.32,FALSE
County,39079,1016,3.1048031496062993,3.22,0.8691782884842075,0.43,5.93,FALSE
County,39081,1694,2.900224321133412,2.98,0.7697208838776296,0.58,5.52,FALSE
County,39087,301,2.5791694352159467,2.7,0.41102024426542944,1.13,4.99,FALSE
County,39097,2,3.9799999999999995,3.9799999999999995,0.6363961030678927,3.53,4.43,FALSE
County,39099,102,2.792549019607843,2.5250000000000004,1.1221714154673958,0.71,5.44,FALSE
County,39101,378,2.971904761904762,2.97,0.942397794796731,0.67,5.29,FALSE
County,39103,284,3.079330985915493,3.15,0.9367226772957701,0.74,5.6,FALSE
County,39105,429,2.9297435897435897,3.23,0.9341904784293288,0.69,4.74,FALSE
County,39107,77,2.6566233766233767,3.05,1.1939602505831837,0.71,6.86,FALSE
County,39109,41,2.5119512195121954,3.02,1.3948641860629212,0.69,4.9,FALSE
County,39111,564,3.925248226950355,4.075,0.640481980545589,0.6,4.97,FALSE
County,39113,1009,2.0904459861248763,2.07,1.1769680829824438,0.07,5.07,FALSE
County,39115,789,2.14595690747782,2.32,1.2063433244374462,0.47,5.29,FALSE
County,39117,615,2.069577235772358,1.96,1.1773191058525194,0.47,5.51,FALSE
County,39119,920,2.9148043478260868,3.19,1.2600745114947038,0.46,5.28,FALSE
County,39121,1158,3.558747841105354,4.35,1.516897929861915,0.49,6.66,FALSE
County,39123,273,1.5436630036630037,1.24,0.9590419871281801,0.51,4.05,FALSE
County,39125,62,1.7058064516129032,1.19,1.0288407424865704,0.61,4.21,FALSE
County,39127,688,2.8334302325581397,2.705,0.7742825055028351,0.98,5.21,FALSE
County,39131,3,3.0633333333333335,3.29,0.4012895878705717,2.6,3.3,FALSE
County,39151,132,3.368409090909091,3.45,0.6455648210964838,1.5,5.3,FALSE
County,39153,1,2.72,2.72,NA,2.72,2.72,FALSE
County,39157,1594,3.165307402760351,3.065,0.9103109225708648,0.65,6.32,FALSE
County,39163,847,3.0254899645808737,3.04,0.5461400893906223,0.82,5.1,FALSE
County,39167,225,1.8049777777777778,1.9,0.8379034872634521,0.7,4.61,FALSE
County,40035,182,2.0032417582417583,2.815,1.3917447759343442,0.29,4.38,FALSE
County,40061,33,2.2163636363636363,1.43,1.5920030978727282,0.6,5.75,FALSE
County,40079,275,1.5791636363636363,1.46,0.7579946353939443,0.66,4.58,FALSE
County,40101,51,1.6162745098039215,1.34,0.871111843070254,0.36,4.06,FALSE
County,40105,103,2.0533980582524274,0.72,1.6355544442164538,0.37,4.34,TRUE
County,40111,1,2.88,2.88,NA,2.88,2.88,FALSE
County,40113,163,0.5846012269938651,0.39,0.3761373622855448,0.28,1.77,TRUE
County,40115,45,1.4526666666666668,0.82,1.2573247212019076,0.37,4.47,TRUE
County,40117,3,0.3833333333333333,0.41,0.16165807537309523,0.21,0.53,TRUE
County,40131,159,2.24,2.89,1.5228051231322983,0.27,4.24,FALSE
County,40143,3,0.39,0.17,0.40730823708832603,0.14,0.86,TRUE
County,40145,1,0.45,0.45,NA,0.45,0.45,TRUE
County,42001,1,2.25,2.25,NA,2.25,2.25,FALSE
County,42003,475,2.1234526315789473,2.13,0.6460257236524698,0.61,3.7,FALSE
County,42005,3281,2.242666869856751,2.09,0.712833782512076,0.31,5.51,FALSE
County,42007,392,1.9736479591836735,1.84,0.6791725886415505,0.9,4,FALSE
County,42009,80,1.063125,0.955,0.6704119152252214,0.33,2.89,TRUE
County,42011,22,0.4659090909090909,0.47,0.016806770435379075,0.42,0.49,TRUE
County,42013,46,2.743478260869565,2.51,0.8680328140016221,1.43,4.1,FALSE
County,42017,7,1.4457142857142857,1.45,0.011338934190276826,1.42,1.45,FALSE
County,42019,1089,2.453168044077135,2.05,1.109575621978802,0.67,6.31,FALSE
County,42021,1944,2.004804526748971,1.98,0.7340545561924459,0.33,11.01,FALSE
County,42023,27,1.9985185185185184,2.07,0.0948157607680732,1.9,2.18,FALSE
County,42025,50,0.3376,0.375,0.1411260834451641,0.13,0.83,TRUE
County,42027,330,1.6005454545454545,1.78,0.5401702473330942,0.46,3.27,FALSE
County,42029,36,0.4913888888888889,0.49,0.025762960985301345,0.45,0.55,TRUE
County,42031,1273,1.9943990573448547,1.97,0.5542858778092162,0.37,4.41,FALSE
County,42033,5608,1.9155313837375179,1.9,0.5272268486123506,0,5.69,FALSE
County,42035,59,0.8510169491525423,0.83,0.2602630957667991,0.54,1.84,TRUE
County,42037,96,0.40375,0.385,0.07785614264377873,0.31,0.59,TRUE
County,42043,18,0.7927777777777778,0.785,0.03892761843632593,0.73,0.87,TRUE
County,42047,513,1.9171929824561404,1.93,0.557411634488515,0.41,3.3,FALSE
County,42049,5,2.612,2.61,0.08584870412533903,2.5,2.71,FALSE
County,42051,1549,1.6652227243382827,1.6,0.7561206957644885,0.54,4.74,FALSE
County,42057,32,2.16875,2.115,0.33633460681579513,1.5,2.71,FALSE
County,42059,16623,2.121620646092763,2.11,0.49284139910866426,0.5,5.83,FALSE
County,42061,53,2.2369811320754716,2.12,0.610061739957713,0.69,2.88,FALSE
County,42063,3186,2.161980539861896,2.07,0.8444534339636248,0.37,5.95,FALSE
County,42065,2108,1.8824762808349147,1.79,0.7197735609405023,0.53,5.85,FALSE
County,42069,186,0.5360215053763441,0.51,0.18260067070091582,0.26,1.48,TRUE
County,42073,101,2.0707920792079206,2.08,0.6852556941293035,1.13,4.55,FALSE
County,42079,1617,0.4405689548546691,0.42,0.13979802563429178,0,2.5,TRUE
County,42081,407,0.942948402948403,0.91,0.26365123774353744,0.48,2.92,TRUE
County,42085,259,2.5545173745173746,1.87,1.4342785976326875,0.48,5.39,FALSE
County,42097,266,0.6181203007518797,0.48,0.25986832769167484,0.31,1.3,TRUE
County,42101,56,1.5578571428571428,1.795,0.49804240157463875,0.56,2.1,FALSE
County,42103,34,1.4758823529411764,1.545,0.5262279587095589,0.58,2.27,FALSE
County,42105,23,1.8395652173913044,1.92,1.0362233800106193,0.67,5.87,FALSE
County,42107,2092,0.518914913957935,0.47,0.2745227037959132,0.18,3.08,TRUE
County,42109,15,1.6053333333333333,1.68,0.5490624042943787,0.57,2.42,FALSE
County,42111,4428,1.8789430894308943,1.93,0.684944594314018,0.5,4.73,FALSE
County,42113,1085,1.8041566820276498,1.78,0.7056814464341395,0.41,5.86,FALSE
County,42115,810,1.8080987654320988,1.76,0.7666991133465494,0.45,6.15,FALSE
County,42117,593,1.8312310286677909,1.79,0.8329674660970475,0.51,6.97,FALSE
County,42119,406,1.7348275862068965,1.7,0.7299821373275986,0.48,6.18,FALSE
County,42121,471,1.9918895966029724,1.85,0.8488046892843568,0.42,5.78,FALSE
County,42123,246,1.7669918699186993,1.67,0.8831695563365816,0.43,6.41,FALSE
County,42125,2976,1.9035819892473118,1.64,0.7037248354519018,0.37,6,FALSE
County,42127,100,1.3613,1.44,0.7504364454008472,0.4,4.73,FALSE
County,42129,1424,2.06563202247191,2.15,0.6919182249826121,0.02,5.43,FALSE
County,42131,39,1.6587179487179486,0.67,1.7086978413664653,0.45,5.46,TRUE
County,42133,24,1.93375,0.625,2.1886799923003024,0.48,6.13,TRUE
County,46115,1,0.39,0.39,NA,0.39,0.39,TRUE
County,47001,374,1.5076737967914438,1.435,0.5353565527893538,0.44,4.41,FALSE
County,47013,622,1.257684887459807,1.185,0.36827461712677756,0.4,2.97,FALSE
County,47025,1120,1.3526607142857143,1.35,0.2532467828812517,0.68,2.91,FALSE
County,47035,105,0.8281904761904761,0.73,0.1653828946158031,0.6,1.17,TRUE
County,47049,17,2.0141176470588236,2.16,0.32227819549904035,1.36,2.33,FALSE
County,47061,22,0.9,0.9,0.09759000729485333,0.7,1.1,TRUE
County,47071,1,0.73,0.73,NA,0.73,0.73,TRUE
County,47101,12,1.01,1.01,0,1.01,1.01,FALSE
County,47113,267,1.9816479400749063,1.9,0.6378419764064149,0.8,3,FALSE
County,47115,137,2.115109489051095,2.2,0.6386890488800444,0.7,3,FALSE
County,47117,91,1.9274725274725275,1.7,0.684115963864791,0.8,2.9,FALSE
County,47119,87,1.7885057471264367,1.8,0.538176353770104,0.9,3,FALSE
County,47121,93,1.621505376344086,1.6,0.5317831902042638,0.8,3,FALSE
County,47123,93,1.6193548387096774,1.6,0.5461840079560959,0.6,3.1,FALSE
County,47129,135,1.7933333333333332,1.7,0.5583584682840206,0.48,2.87,FALSE
County,47151,359,1.425933147632312,1.45,0.27680975050813794,0,2.33,FALSE
County,47153,379,0.8604221635883905,0.8,0.4034898438754691,0.6,6.1,TRUE
County,48013,354,2.2206497175141244,2.205,0.38855711355690126,0.26,3.07,FALSE
County,48021,38,1.391578947368421,1.38,0.09413981309559112,1.21,1.55,FALSE
County,48101,2,0.33499999999999996,0.33499999999999996,0.021213203435596406,0.32,0.35,TRUE
County,48113,234,0.42047008547008546,0.36,0.2562074693322261,0.19,1.59,TRUE
County,48115,73,0.6891780821917808,0.44,0.4470326654254497,0.19,1.54,TRUE
County,48117,21,0.6428571428571429,0.4,0.35161261150793294,0.21,1.17,TRUE
County,48119,1,0.41,0.41,NA,0.41,0.41,TRUE
County,48161,351,0.8373789173789173,0.8,0.23269715821205778,0.07,1.9,TRUE
County,48185,75,1.4842666666666666,1.51,0.12623630065715488,1.23,1.75,FALSE
County,48203,362,1.1141988950276243,1.12,0.3829099026823188,0.48,3.68,FALSE
County,48287,110,1.2172727272727273,1.2,0.10992832603134362,0.9,1.8,FALSE
County,48289,178,0.9391011235955056,0.93,0.15085549226578726,0.64,1.35,TRUE
County,48293,116,0.9474137931034483,0.9,0.19943886799960914,0.8,3,TRUE
County,48311,66,1.816969696969697,1.8,0.15661780719042623,0.9,2.21,FALSE
County,48331,167,1.144311377245509,1.14,0.06987492303951762,0.98,1.3,FALSE
County,48365,113,1.1332743362831859,1.1,0.16886407508215057,0.8,1.97,FALSE
County,48395,300,0.9606333333333333,0.96,0.09193533547327802,0.69,1.3,TRUE
County,48401,175,0.9421142857142857,0.9,0.19964505449234457,0.3,1.76,TRUE
County,48449,236,0.49207627118644065,0.5,0.12232991017698461,0,0.83,TRUE
County,48479,4,1.0375,1.045,0.039475730941090074,0.99,1.07,FALSE
County,49007,4475,0.6803575418994413,0.58,0.29005241612106375,0.2,4.41,TRUE
County,49015,2432,0.5760361842105263,0.52,0.19383567830349754,0.1,1.8,TRUE
County,49025,117,0.9985470085470086,1.01,0.15433542153411187,0.58,1.47,FALSE
County,49041,1376,0.3875654069767442,0.37,0.07502408880242564,0.1,0.91,TRUE
County,51005,2,0.7649999999999999,0.7649999999999999,0.10606601717798214,0.69,0.84,TRUE
County,51027,3457,0.9554266705235753,0.89,0.2702558992127844,0.01,3.05,TRUE
County,51045,2,0.9199999999999999,0.9199999999999999,0.14142135623730956,0.82,1.02,TRUE
County,51051,1727,1.0770990156340474,1.01,0.30788984470203157,0.59,3.08,FALSE
County,51059,1,0.73,0.73,NA,0.73,0.73,TRUE
County,51071,51,0.7352941176470589,0.68,0.15247757790805141,0.58,1.11,TRUE
County,51077,12,0.84,0.84,0,0.84,0.84,TRUE
County,51095,3,0.8333333333333334,0.86,0.08326663997864532,0.74,0.9,TRUE
County,51101,315,0.9299047619047619,0.85,0.2548803712326087,0.6,1.97,TRUE
County,51103,340,0.9147058823529411,0.87,0.23438157243951402,0.52,1.82,TRUE
County,51105,2647,0.8945674348318852,0.79,0.30006630642456067,0.47,2.73,TRUE
County,51107,192,0.9655208333333334,0.875,0.2642716743964573,0.48,1.85,TRUE
County,51109,164,0.9287804878048781,0.82,0.2789722164141959,0.57,2,TRUE
County,51111,126,0.9115079365079365,0.86,0.21547368270048184,0.53,1.68,TRUE
County,51113,110,0.9332727272727273,0.88,0.22661898303001443,0.52,1.56,TRUE
County,51115,80,0.92125,0.87,0.20509568622067384,0.5,1.5,TRUE
County,51117,65,1.0181538461538462,0.92,0.26906604851139887,0.63,1.93,TRUE
County,51119,48,1.000625,0.915,0.2775531863924386,0.62,1.78,TRUE
County,51121,34,1.0270588235294118,0.98,0.227123373385409,0.66,1.54,TRUE
County,51125,22,1.1331818181818183,1.005,0.2671077250783601,0.73,1.51,FALSE
County,51127,12,1.1833333333333333,1.135,0.2663331247391757,0.79,1.58,FALSE
County,51131,10,1.183,1.23,0.26923967018253453,0.8,1.5,FALSE
County,51133,4,1.2175,1.21,0.16820126832656956,1.04,1.41,FALSE
County,51135,3,1.03,1.12,0.2193171219946131,0.78,1.19,FALSE
County,51137,3,0.97,0.9,0.2042057785666213,0.81,1.2,TRUE
County,51167,1212,0.7935891089108911,0.75,0.19801218459668368,0.39,2.4,TRUE
County,51169,7,0.9471428571428571,0.95,0.03903600291794133,0.87,0.99,TRUE
County,51185,287,0.6095470383275261,0.56,0.19290420386961105,0.36,1.8,TRUE
County,51195,13149,1.0984546353334854,1,0.33861337871629194,0.2,6.43,TRUE
County,53033,40,0.7035,0.72,0.07364328437361639,0.4,0.86,TRUE
County,53041,172,0.7397674418604651,0.72,0.10652926176469592,0.51,1.16,TRUE
County,53067,103,0.7218446601941747,0.71,0.0881926097657018,0.54,0.99,TRUE
County,54001,1648,1.8562621359223301,1.6,0.8492875598370899,0.61,5.89,FALSE
County,54005,18687,0.8534376839514101,0.8,0.28982646056577444,0.1,4.91,TRUE
County,54007,67,1.0285074626865671,1,0.1689921437240033,0.62,1.47,TRUE
County,54009,510,3.2479607843137255,3.415,0.8320477723737705,0.61,5.32,FALSE
County,54011,42,1.0876190476190477,0.77,0.8450279531350182,0.56,3.65,TRUE
County,54015,1280,0.8638515625,0.79,0.2506637191053838,0.55,3.27,TRUE
County,54019,3614,1.0096153846153846,0.85,0.44755656871382987,0.5,4.36,TRUE
County,54021,5,0.94,0.94,0.1550806241927082,0.78,1.19,TRUE
County,54023,1168,1.6416010273972603,1.66,0.212856900405783,0.46,2.9,FALSE
County,54025,90,0.8342222222222222,0.79,0.2469270818891422,0.53,2.8,TRUE
County,54029,1,2.2,2.2,NA,2.2,2.2,FALSE
County,54033,1742,3.219982778415614,3.28,0.5438286737149821,0.69,4.54,FALSE
County,54039,13423,0.8642337778439991,0.78,0.3637725040319814,0,5.45,TRUE
County,54041,23,2.2956521739130435,2.56,0.8363819597580376,0.67,3.64,FALSE
County,54043,513,0.8501559454191033,0.84,0.16919147993775652,0.56,2.93,TRUE
County,54045,8497,0.7497858067553254,0.71,0.18255252648387735,0.32,4.35,TRUE
County,54047,427,0.9427166276346605,0.8,0.5028866174676326,0.52,3.04,TRUE
County,54049,2884,2.607271151178918,2.65,0.6836265600891364,0.5,7.5,FALSE
County,54051,4264,3.58952861163227,3.77,0.6802368384228373,0,6.96,FALSE
County,54053,103,2.706990291262136,2.91,0.8952903296778203,0.68,4.34,FALSE
County,54055,64,1.2628125000000001,0.9,0.873088785735894,0.33,4.26,TRUE
County,54057,237,1.7871308016877636,1.75,0.322851758926835,0.7,2.95,FALSE
County,54059,14795,0.7675552551537682,0.71,0.20702229658065116,0.19,3.84,TRUE
County,54061,8626,2.307770693252956,2.32,0.5348552810286193,0.26,6.27,FALSE
County,54063,1,1.68,1.68,NA,1.68,1.68,FALSE
County,54067,4475,0.9356424581005587,0.86,0.3692186375436073,0.49,4.73,TRUE
County,54069,1325,3.0290716981132078,3.03,0.3594319937742733,0.86,6.01,FALSE
County,54077,1645,1.5112279635258359,1.51,0.22649358218253562,0.49,2.86,FALSE
County,54081,900,1.0165111111111111,0.93,0.3288914283206401,0.55,3.31,TRUE
County,54083,136,1.33,1.3,0.4680772332599571,0.46,2.33,FALSE
County,54089,3,1.3033333333333332,0.91,0.8603100216394863,0.71,2.29,TRUE
County,54091,99,1.6774747474747476,1.58,0.4996413886108173,0.89,3.05,FALSE
County,54093,30,2.219333333333333,1.92,0.5606150153200491,1.22,3.2,FALSE
County,54095,210,0.7064761904761905,0.7,0.06510177460859592,0.61,1.23,TRUE
County,54097,986,2.0167241379310346,1.85,0.8738982731663707,0.51,5.46,FALSE
County,54099,4900,0.9647632653061224,0.85,0.5021276278004236,0.48,4.32,TRUE
County,54101,2714,1.0449226234340456,0.93,0.5324221661190548,0.55,4.55,TRUE
County,54103,242,1.209917355371901,0.84,0.8093719668319331,0.54,4.52,TRUE
County,54105,221,1.056289592760181,0.81,0.4742436919888308,0.49,2.29,TRUE
County,54107,217,0.984147465437788,0.78,0.4316852595797703,0.52,2.4,TRUE
County,54109,752,0.8150132978723404,0.72,0.28885743023625243,0.44,2.32,TRUE
County,55113,503,1.2205765407554672,1.16,0.7632314045548484,0.21,3.75,FALSE
County,55115,163,1.4861963190184049,1.48,1.0565984372112383,0.22,5.25,FALSE
County,55117,74,1.4674324324324324,1.55,0.8207281444868978,0.21,5.25,FALSE
County,55119,51,1.4790196078431372,1.65,0.6815665922034642,0.32,2.66,FALSE
County,55121,50,1.397,1.5750000000000002,0.5686835854921112,0.22,2.32,FALSE
County,55123,43,1.4976744186046511,1.62,0.544333743953286,0.24,2.95,FALSE
County,56001,39,0.261025641025641,0.25,0.04459141242524476,0.21,0.5,TRUE
County,56003,13,0.8092307692307692,0.53,0.651107537693295,0.27,1.88,TRUE
County,56005,99082,0.2975236672654973,0.29,0.0957215677594822,0,2.8,TRUE
County,56007,1543,0.5377381723914453,0.57,0.12131094941200213,0.19,1.86,TRUE
County,56009,10830,0.25163065558633424,0.24,0.057827510125861945,0.12,1.24,TRUE
County,56017,2,0.32499999999999996,0.32499999999999996,0.04949747468305833,0.29,0.36,TRUE
County,56019,1,0.25,0.25,NA,0.25,0.25,TRUE
County,56023,377,0.7959681697612732,0.81,0.19485040373374943,0.18,1.2,TRUE
County,56033,4,0.575,0.56,0.06454972243679027,0.52,0.66,TRUE
County,56037,1532,0.545065274151436,0.53,0.1647056505438943,0.25,1.67,TRUE
County,56041,1,0.43,0.43,NA,0.43,0.43,TRUE
MSHA,0100114,2,0.775,0.775,0.3040559159102154,0.56,0.99,TRUE
MSHA,0100315,25,2.5324,2.65,1.121867045004294,0.21,3.83,FALSE
MSHA,0100328,2,1.31,1.31,0.4808326112068523,0.97,1.65,FALSE
MSHA,0100347,144,1.284861111111111,0.95,0.45083758276071667,0.41,2.27,TRUE
MSHA,0100515,10,0.845,0.845,0.1744992836661515,0.63,1.1,TRUE
MSHA,0100627,2,0.9,0.9,0,0.9,0.9,TRUE
MSHA,0100758,4,1.6099999999999999,1.625,0.13638181696985857,1.43,1.76,FALSE
MSHA,0100759,156,1.9789102564102563,1.95,0.20564163541634273,1,2.89,FALSE
MSHA,0101247,7,1.9314285714285715,1.96,0.05429197958832452,1.84,1.99,FALSE
MSHA,0101362,21,1.6476190476190475,1.73,0.17980280203335994,1.19,1.82,FALSE
MSHA,0101401,10,0.736,0.645,0.28449565511230185,0.4,1.06,TRUE
MSHA,0101883,15,1.654,1.83,0.43835406432960755,0.83,2.08,FALSE
MSHA,0102004,1,0.41,0.41,NA,0.41,0.41,TRUE
MSHA,0102880,13,1.133076923076923,1,0.3987351797744257,0.61,1.72,TRUE
MSHA,0102901,54,1.0422222222222222,1.11,0.24673464981916027,0.54,1.59,FALSE
MSHA,0102908,1,0.94,0.94,NA,0.94,0.94,TRUE
MSHA,0102933,26,0.8376923076923077,0.7949999999999999,0.2880459365074632,0.61,2.11,TRUE
MSHA,0102996,16,1.495625,1.455,0.3519084871572911,0.9,1.98,FALSE
MSHA,0103015,11,1.6363636363636362,1.65,0.21289775608365283,1.07,1.97,FALSE
MSHA,0103019,19,0.8842105263157894,0.83,0.2509385889786513,0.44,1.36,TRUE
MSHA,0103116,63,1.267936507936508,1.21,0.20980912008652,1,2.12,FALSE
MSHA,0103117,32,1.0840625,1.07,0.15279882145720128,0.86,1.73,FALSE
MSHA,0103150,86,1.3427906976744186,1.2,0.3879467858074494,0.72,2.35,FALSE
MSHA,0103163,2,0.8049999999999999,0.8049999999999999,0.10606601717798214,0.73,0.88,TRUE
MSHA,0103178,5,1.29,1.35,0.39274673773310964,0.89,1.87,FALSE
MSHA,0103179,113,1.5769026548672567,1.71,0.3706704342086919,0.89,2.86,FALSE
MSHA,0103183,3,0.7,0.7,0,0.7,0.7,TRUE
MSHA,0103196,117,1.5016239316239317,1.55,0.3960754831946271,0.97,2,FALSE
MSHA,0103222,1,1.22,1.22,NA,1.22,1.22,FALSE
MSHA,0103246,2,1.525,1.525,0.03535533905932741,1.5,1.55,FALSE
MSHA,0103260,16,1.461875,1.415,0.3040661934513602,0.8,1.84,FALSE
MSHA,0103279,5,1.554,1.5,0.2819219750214587,1.3,2,FALSE
MSHA,0103285,22,1.6536363636363636,1.75,0.29185034414340405,1.13,2.03,FALSE
MSHA,0103295,7,0.7171428571428571,0.61,0.3513172491122653,0.4,1.38,TRUE
MSHA,0103301,19,0.8378947368421052,0.72,0.2971078918763429,0.6,1.65,TRUE
MSHA,0103303,35,1.0397142857142858,1.02,0.1654136653129629,0.88,1.89,FALSE
MSHA,0103321,7,1.4642857142857142,1.5,0.3749158635772895,0.81,1.99,FALSE
MSHA,0103322,26,0.9111538461538462,0.9,0.04236290104106877,0.9,1.1,TRUE
MSHA,0103323,1,0.87,0.87,NA,0.87,0.87,TRUE
MSHA,0103332,1,1,1,NA,1,1,TRUE
MSHA,0103341,4,1.8925,2.04,0.9705110337686361,0.58,2.91,FALSE
MSHA,0103342,27,1.048148148148148,0.93,0.44756638559622586,0.47,1.92,TRUE
MSHA,0103360,6,0.8483333333333334,0.875,0.08376554582086045,0.75,0.92,TRUE
MSHA,0103364,2,3.335,3.335,0.0919238815542511,3.27,3.4,FALSE
MSHA,0103370,1,1.1,1.1,NA,1.1,1.1,FALSE
MSHA,0103374,23,0.8,0.77,0.1579700777189954,0.66,1.47,TRUE
MSHA,0103375,30,1.654,1.7149999999999999,0.25845162289935486,1.16,1.99,FALSE
MSHA,0103376,54,1.354074074074074,1.33,0.26575288932218355,0.86,2.01,FALSE
MSHA,0103388,1,0.46,0.46,NA,0.46,0.46,TRUE
MSHA,0103389,4,1.6,1.605,0.2485960578931211,1.37,1.82,FALSE
MSHA,0103393,11,1.1872727272727273,1.19,0.17703620585015417,0.8,1.43,FALSE
MSHA,0103397,5,0.934,0.94,0.28910205810405437,0.5,1.31,TRUE
MSHA,0103398,18,0.8816666666666667,0.86,0.1538620466904191,0.66,1.3,TRUE
MSHA,0103421,12,0.855,0.85,0.009045340337332917,0.85,0.87,TRUE
MSHA,0103422,13,0.77,0.77,0.11438239957848992,0.6,0.94,TRUE
MSHA,0103423,15,1.2206666666666666,0.9,0.6681794740365866,0.9,2.67,TRUE
MSHA,0103446,3,1.3266666666666667,1.32,0.011547005383792526,1.32,1.34,FALSE
MSHA,0103451,21,0.8447619047619047,0.84,0.0051176631571915945,0.84,0.85,TRUE
MSHA,0201195,140,0.5956428571428571,0.6,0.055362906241105694,0.29,0.7,TRUE
MSHA,0300968,8,1.60125,1.74,0.2616124450949753,1.17,1.86,FALSE
MSHA,0301569,8,1.1125,1.12,0.08172252705693468,1,1.21,FALSE
MSHA,0301736,52,1.323846153846154,1.27,0.2458849870318685,0.99,1.86,FALSE
MSHA,0500266,2,0.435,0.435,0.007071067811865481,0.43,0.44,TRUE
MSHA,0500296,1,0.5,0.5,NA,0.5,0.5,TRUE
MSHA,0500299,90,0.9073333333333333,0.885,0.20476788722953956,0.63,1.6,TRUE
MSHA,0500304,2,0.49,0.49,0.014142135623730963,0.48,0.5,TRUE
MSHA,0501370,1,1.7,1.7,NA,1.7,1.7,FALSE
MSHA,0502838,198,0.44227272727272726,0.44,0.04893159385088725,0.34,0.59,TRUE
MSHA,0502962,323,0.42160990712074303,0.43,0.06024182242117918,0.3,0.9,TRUE
MSHA,0503013,24,0.475,0.475,0.025537695922762452,0.45,0.5,TRUE
MSHA,0503505,142,0.6017605633802817,0.635,0.13346606493959615,0.34,0.83,TRUE
MSHA,0503672,953,0.4761175236096537,0.44,0.13445358933958598,0.31,2.58,TRUE
MSHA,0503818,2,0.475,0.475,0.007071067811865481,0.47,0.48,TRUE
MSHA,0503836,1019,0.49278704612365065,0.47,0.18600463899038078,0.32,3.2,TRUE
MSHA,0504461,5,0.612,0.6,0.038340579025361664,0.59,0.68,TRUE
MSHA,0504591,659,0.5606980273141123,0.51,0.30244565164629167,0.35,6.6,TRUE
MSHA,0504674,615,0.5312845528455284,0.48,0.25653505898294127,0.39,2.86,TRUE
MSHA,0504952,2,0.47,0.47,0,0.47,0.47,TRUE
MSHA,1100585,6,2.1983333333333333,2.62,1.288850909402118,0.61,3.5,FALSE
MSHA,1100586,4,1.645,1.7,0.10999999999999999,1.48,1.7,FALSE
MSHA,1100599,35,2.0134285714285713,1.82,0.4753385348244718,1.54,3.39,FALSE
MSHA,1100601,6,1.2416666666666667,0.6599999999999999,0.9425373555815529,0.61,2.62,TRUE
MSHA,1100605,9,3.1966666666666668,3.2,0.14866068747318506,2.99,3.41,FALSE
MSHA,1100611,32,3.3828125,3.0549999999999997,1.1595417180799241,2.07,7.94,FALSE
MSHA,1100628,15,2.0653333333333332,2.07,0.434048494108775,1.14,2.81,FALSE
MSHA,1100726,651,3.282196620583717,3.43,0.5140660820025817,0.4,6.65,FALSE
MSHA,1101999,1,2.7,2.7,NA,2.7,2.7,FALSE
MSHA,1102236,142,3.199225352112676,3.2,0.29816953134690677,2.3,3.7,FALSE
MSHA,1102408,595,2.9863025210084033,2.97,0.27276507061543376,0.73,5.8,FALSE
MSHA,1102546,6,3.005,3.01,0.13427583550289302,2.87,3.23,FALSE
MSHA,1102632,89,3.2624719101123594,3.38,0.2750879235431184,2.5,3.6,FALSE
MSHA,1102636,35,1.9068571428571428,1.84,0.2635478685013343,1.33,2.51,FALSE
MSHA,1102662,3,2.6066666666666665,2.61,0.1550268793897796,2.45,2.76,FALSE
MSHA,1102664,479,3.3451983298538623,3.31,0.16899132308358172,2.44,3.95,FALSE
MSHA,1102668,2,2.09,2.09,0.1131370849898477,2.01,2.17,FALSE
MSHA,1102751,67,3.2222388059701492,3.34,1.0107420329931662,0.29,5.08,FALSE
MSHA,1102752,1367,2.327051938551573,2.44,0.4747199369420672,0.3,8.83,FALSE
MSHA,1102797,1,0.84,0.84,NA,0.84,0.84,TRUE
MSHA,1102847,6,2.1033333333333335,2.085,0.3791393763072713,1.55,2.61,FALSE
MSHA,1103017,41,2.4841463414634144,2.62,0.41721682378444486,1.9,3.3,FALSE
